#offset(ns),V
4.503 1.8 1.8 1.8 1.9
4.582 1.8 1.8 1.8 1.9
4.661 1.85 1.85 1.85 1.95
4.74 1.85 1.85 1.85 1.95
4.819 1.85 1.9 1.85 2
4.89801 1.9 1.9 1.9 2.05
4.97701 1.9 1.9 1.9 2.05
5.05601 1.9 1.9 1.9 2.1
5.13501 1.9 1.9 1.9 2.1
5.21401 1.9 1.9 1.9 2.1
5.29301 1.9 1.9 1.9 2.15
5.37201 1.9 1.9 1.95 2.15
5.45101 1.9 1.9 1.95 2.15
5.53001 1.9 1.9 1.95 2.2
5.60901 1.9 1.9 1.95 2.2
5.68801 1.9 1.9 1.95 2.2
5.76701 1.9 1.9 1.95 2.2
5.84601 1.9 1.85 1.95 2.25
5.92501 1.9 1.85 1.95 2.25
6.00401 1.9 1.85 1.95 2.25
6.083 1.9 1.85 1.95 2.25
6.162 1.85 1.85 1.95 2.25
6.241 1.85 1.8 1.95 2.25
6.32 1.85 1.8 1.95 2.25
6.399 1.85 1.8 1.95 2.25
6.478 1.85 1.8 1.95 2.25
6.557 1.8 1.8 1.95 2.25
6.636 1.8 1.8 1.95 2.25
6.715 1.8 1.8 1.95 2.25
6.794 1.8 1.75 1.95 2.25
6.873 1.8 1.75 1.95 2.25
6.952 1.8 1.75 1.95 2.2
7.031 1.8 1.75 1.95 2.2
7.11 1.8 1.75 1.95 2.2
7.189 1.8 1.75 1.95 2.2
7.268 1.75 1.75 1.95 2.2
7.347 1.75 1.7 1.95 2.2
7.426 1.75 1.7 1.95 2.2
7.505 1.75 1.7 1.95 2.2
7.584 1.75 1.7 1.95 2.2
7.663 1.75 1.7 1.95 2.2
7.742 1.75 1.7 1.95 2.2
7.821 1.75 1.7 1.95 2.2
7.9 1.75 1.7 1.95 2.2
7.979 1.75 1.7 1.95 2.2
8.058 1.75 1.7 1.95 2.15
8.137 1.75 1.7 1.9 2.15
8.216 1.8 1.7 1.9 2.15
8.295 1.8 1.7 1.9 2.15
8.374 1.8 1.7 1.9 2.15
8.453 1.8 1.7 1.95 2.15
8.532 1.8 1.7 1.95 2.15
8.611 1.8 1.75 1.95 2.15
8.69 1.85 1.75 1.95 2.15
8.769 1.85 1.75 1.95 2.15
8.848 1.85 1.8 1.95 2.15
8.927 1.9 1.8 1.95 2.15
9.006 1.9 1.85 1.95 2.15
9.085 1.9 1.85 1.95 2.15
9.164 1.9 1.85 2 2.15
9.243 1.9 1.9 2 2.15
9.322 1.95 1.9 2 2.15
9.401 1.95 1.9 2 2.15
9.48 1.95 1.9 2 2.15
9.559 1.95 1.9 2 2.15
9.638 1.95 1.9 2 2.15
9.717 2 1.9 2.05 2.15
9.796 2 1.9 2.05 2.15
9.875 2 1.9 2.05 2.15
9.954 2 1.9 2.05 2.15
10.033 2.05 1.9 2.05 2.15
10.112 2.05 1.95 2.05 2.15
10.191 2.05 1.95 2.1 2.15
10.27 2.05 1.95 2.1 2.15
10.349 2.05 1.95 2.1 2.15
10.428 2.1 1.95 2.1 2.15
10.507 2.1 1.95 2.1 2.15
10.586 2.1 1.95 2.1 2.15
10.665 2.1 1.95 2.15 2.15
10.744 2.1 1.95 2.15 2.15
10.823 2.1 1.95 2.15 2.15
10.902 2.1 1.95 2.2 2.15
10.981 2.1 2 2.2 2.15
11.06 2.1 2 2.2 2.15
11.139 2.1 2 2.25 2.15
11.218 2.15 2 2.25 2.15
11.297 2.15 2 2.25 2.1
11.376 2.15 2 2.25 2.1
11.455 2.15 2 2.25 2.1
11.534 2.15 2 2.3 2.1
11.613 2.15 2 2.3 2.1
11.692 2.15 2 2.3 2.1
11.771 2.15 2 2.3 2.1
11.85 2.15 1.95 2.3 2.1
11.929 2.2 1.95 2.3 2.1
12.008 2.2 1.95 2.3 2.1
12.087 2.2 1.95 2.3 2.1
12.166 2.2 1.95 2.3 2.1
12.245 2.2 1.95 2.3 2.1
12.324 2.2 1.95 2.3 2.1
12.4031 2.2 1.95 2.3 2.1
12.4821 2.2 1.95 2.3 2.1
12.5611 2.2 1.95 2.3 2.1
12.6401 2.2 2 2.3 2.1
12.7191 2.2 2 2.3 2.1
12.7981 2.2 2 2.3 2.1
12.8771 2.2 2 2.3 2.1
12.9561 2.25 2 2.3 2.15
13.0351 2.25 2 2.3 2.15
13.1141 2.25 2 2.3 2.15
13.1931 2.25 2.05 2.3 2.15
13.2721 2.25 2.05 2.25 2.15
13.3511 2.25 2.05 2.25 2.2
13.4301 2.25 2.05 2.25 2.2
13.5091 2.25 2.05 2.25 2.2
13.5881 2.25 2.05 2.25 2.25
13.6671 2.25 2.1 2.25 2.25
13.7461 2.25 2.1 2.2 2.25
13.8251 2.25 2.1 2.2 2.25
13.9041 2.25 2.1 2.2 2.3
13.9831 2.25 2.1 2.2 2.3
14.0621 2.25 2.1 2.2 2.3
14.1411 2.25 2.15 2.2 2.3
14.2201 2.25 2.15 2.15 2.3
14.2991 2.25 2.15 2.15 2.35
14.3781 2.25 2.15 2.15 2.35
14.4571 2.25 2.15 2.15 2.35
14.5361 2.25 2.2 2.15 2.35
14.6151 2.25 2.2 2.15 2.4
14.6941 2.25 2.2 2.15 2.4
14.7731 2.25 2.2 2.15 2.4
14.8521 2.25 2.25 2.15 2.45
14.9311 2.25 2.25 2.15 2.45
15.0101 2.25 2.25 2.15 2.5
15.0891 2.25 2.25 2.15 2.5
15.1681 2.25 2.25 2.15 2.5
15.2471 2.25 2.3 2.15 2.5
15.3261 2.25 2.3 2.15 2.55
15.4051 2.25 2.3 2.15 2.55
15.4841 2.25 2.3 2.15 2.55
15.5631 2.25 2.3 2.15 2.6
15.6421 2.25 2.3 2.15 2.6
15.7211 2.25 2.35 2.2 2.6
15.8001 2.25 2.35 2.2 2.6
15.8791 2.25 2.35 2.2 2.65
15.9581 2.25 2.35 2.2 2.65
16.0371 2.2 2.35 2.2 2.65
16.1161 2.2 2.35 2.25 2.65
16.1951 2.2 2.35 2.25 2.7
16.2741 2.2 2.35 2.25 2.7
16.3531 2.2 2.35 2.3 2.7
16.4321 2.2 2.35 2.3 2.7
16.5111 2.2 2.35 2.3 2.7
16.5901 2.2 2.35 2.35 2.75
16.6691 2.2 2.35 2.35 2.75
16.7481 2.2 2.35 2.35 2.75
16.8271 2.2 2.35 2.35 2.75
16.9061 2.2 2.35 2.4 2.75
16.9851 2.15 2.35 2.4 2.8
17.0641 2.15 2.35 2.45 2.8
17.1431 2.15 2.35 2.45 2.85
17.2221 2.15 2.35 2.5 2.85
17.3011 2.15 2.35 2.5 2.85
17.3801 2.15 2.35 2.5 2.85
17.4591 2.15 2.35 2.55 2.9
17.5381 2.15 2.35 2.55 2.9
17.6171 2.15 2.35 2.6 2.9
17.6961 2.15 2.35 2.6 2.9
17.7751 2.15 2.35 2.6 2.9
17.8541 2.15 2.35 2.65 2.9
17.9331 2.15 2.35 2.65 2.95
18.0121 2.15 2.35 2.65 2.95
18.0911 2.15 2.35 2.7 2.95
18.1701 2.1 2.35 2.7 2.95
18.2491 2.1 2.3 2.75 2.95
18.3281 2.1 2.3 2.75 2.95
18.4071 2.1 2.3 2.75 2.95
18.4861 2.1 2.3 2.8 2.95
18.5651 2.1 2.3 2.8 3
18.6441 2.1 2.3 2.8 3
18.7231 2.1 2.3 2.85 3
18.8021 2.1 2.3 2.85 3
18.8811 2.1 2.25 2.9 3
18.9601 2.1 2.25 2.9 3
19.0391 2.1 2.25 2.9 3
19.1181 2.1 2.25 2.95 3
19.1971 2.1 2.25 2.95 3.05
19.2761 2.1 2.25 2.95 3.05
19.3551 2.1 2.2 3 3.05
19.4341 2.1 2.2 3 3.05
19.5131 2.1 2.2 3 3.05
19.5921 2.1 2.2 3 3.05
19.6711 2.1 2.2 3.05 3.1
19.7501 2.1 2.2 3.05 3.1
19.8291 2.1 2.2 3.05 3.1
19.9081 2.1 2.15 3.1 3.1
19.9871 2.1 2.15 3.1 3.1
20.0661 2.15 2.15 3.1 3.1
20.1451 2.15 2.15 3.1 3.15
20.2241 2.15 2.15 3.15 3.15
20.3031 2.15 2.15 3.15 3.15
20.3821 2.15 2.15 3.15 3.15
20.4611 2.15 2.15 3.15 3.15
20.5401 2.15 2.15 3.15 3.15
20.6191 2.15 2.15 3.2 3.15
20.6981 2.2 2.15 3.2 3.15
20.7771 2.2 2.15 3.2 3.15
20.8561 2.2 2.15 3.2 3.2
20.9351 2.2 2.15 3.2 3.2
21.0141 2.2 2.15 3.2 3.2
21.0931 2.2 2.15 3.2 3.2
21.1721 2.25 2.15 3.2 3.2
21.2511 2.25 2.15 3.2 3.2
21.3301 2.25 2.15 3.2 3.2
21.4091 2.25 2.15 3.2 3.2
21.4881 2.25 2.15 3.2 3.2
21.5671 2.3 2.15 3.2 3.2
21.6461 2.3 2.15 3.2 3.2
21.7251 2.3 2.15 3.2 3.2
21.8041 2.3 2.15 3.2 3.2
21.8831 2.3 2.2 3.2 3.2
21.9621 2.35 2.2 3.2 3.2
22.0411 2.35 2.2 3.2 3.2
22.1201 2.35 2.2 3.2 3.2
22.1991 2.35 2.2 3.2 3.2
22.2781 2.35 2.2 3.2 3.2
22.3571 2.35 2.25 3.2 3.2
22.4361 2.35 2.25 3.2 3.2
22.5151 2.4 2.25 3.2 3.2
22.5941 2.4 2.25 3.2 3.2
22.6731 2.4 2.25 3.2 3.2
22.7521 2.4 2.3 3.2 3.2
22.8311 2.45 2.3 3.2 3.2
22.9101 2.45 2.3 3.2 3.2
22.9891 2.45 2.3 3.2 3.2
23.0681 2.45 2.3 3.2 3.2
23.1471 2.45 2.35 3.2 3.2
23.2261 2.45 2.35 3.2 3.2
23.3051 2.5 2.35 3.2 3.2
23.3841 2.5 2.35 3.2 3.2
23.4631 2.5 2.35 3.2 3.2
23.5421 2.5 2.35 3.2 3.2
23.6211 2.55 2.4 3.2 3.2
23.7001 2.55 2.4 3.2 3.2
23.7791 2.55 2.4 3.2 3.2
23.8581 2.55 2.4 3.2 3.2
23.9371 2.6 2.45 3.2 3.2
24.0161 2.6 2.45 3.2 3.2
24.0951 2.6 2.45 3.2 3.2
24.1741 2.6 2.45 3.2 3.2
24.2531 2.65 2.5 3.2 3.2
24.3321 2.65 2.5 3.2 3.2
24.4111 2.65 2.55 3.2 3.2
24.4901 2.65 2.55 3.2 3.2
24.5691 2.65 2.55 3.2 3.2
24.6481 2.7 2.55 3.2 3.2
24.7271 2.7 2.6 3.2 3.2
24.8061 2.7 2.6 3.2 3.2
24.8851 2.7 2.6 3.2 3.2
24.9641 2.75 2.65 3.2 3.2
25.0431 2.75 2.65 3.2 3.2
25.1221 2.75 2.65 3.2 3.2
25.2011 2.75 2.65 3.2 3.2
25.2801 2.8 2.7 3.2 3.2
25.3591 2.8 2.7 3.2 3.2
25.4381 2.8 2.7 3.2 3.2
25.5171 2.8 2.7 3.2 3.2
25.5961 2.85 2.75 3.2 3.2
25.6751 2.85 2.75 3.2 3.2
25.7541 2.85 2.75 3.2 3.2
25.8331 2.85 2.8 3.2 3.2
25.9121 2.85 2.8 3.2 3.2
25.9911 2.9 2.8 3.2 3.2
26.0701 2.9 2.8 3.2 3.2
26.1491 2.9 2.85 3.2 3.2
26.2281 2.95 2.85 3.2 3.2
26.3071 2.95 2.85 3.2 3.2
26.3861 2.95 2.9 3.2 3.2
26.4651 2.95 2.9 3.2 3.2
26.5441 2.95 2.9 3.2 3.2
26.6231 3 2.9 3.2 3.2
26.7021 3 2.95 3.2 3.2
26.7811 3 2.95 3.2 3.2
26.8601 3 2.95 3.2 3.2
26.9391 3.05 3 3.2 3.2
27.0181 3.05 3 3.2 3.2
27.0971 3.05 3 3.2 3.2
27.1761 3.05 3 3.2 3.2
27.2551 3.05 3.05 3.2 3.2
27.3341 3.1 3.05 3.2 3.2
27.4131 3.1 3.05 3.2 3.2
27.4921 3.1 3.05 3.2 3.2
27.5711 3.1 3.1 3.2 3.2
27.6501 3.1 3.1 3.2 3.2
27.7291 3.1 3.1 3.2 3.2
27.8081 3.1 3.1 3.2 3.2
27.8871 3.15 3.15 3.2 3.2
27.9661 3.15 3.15 3.2 3.2
28.0451 3.15 3.15 3.2 3.2
28.1241 3.15 3.15 3.2 3.2
28.2031 3.15 3.15 3.2 3.2
28.2821 3.15 3.15 3.2 3.2
28.3611 3.15 3.2 3.2 3.2
28.4401 3.15 3.2 3.2 3.2
28.5191 3.15 3.2 3.2 3.2
28.5981 3.2 3.2 3.2 3.2
28.6771 3.2 3.2 3.2 3.2
28.7561 3.2 3.2 3.2 3.2
28.8351 3.2 3.2 3.2 3.2
28.9141 3.2 3.2 3.2 3.2
28.9931 3.2 3.2 3.2 3.2
29.0721 3.2 3.2 3.2 3.2
29.1511 3.2 3.2 3.2 3.2
29.2301 3.2 3.2 3.2 3.2
29.3091 3.2 3.2 3.2 3.2
29.3881 3.2 3.2 3.2 3.2
29.4671 3.2 3.2 3.2 3.2
29.5461 3.2 3.2 3.2 3.2
29.6251 3.2 3.2 3.2 3.2
29.7041 3.2 3.2 3.2 3.2
29.7831 3.2 3.2 3.2 3.2
29.8621 3.2 3.2 3.2 3.2
29.9411 3.2 3.2 3.2 3.2
30.0201 3.2 3.2 3.2 3.2
30.0991 3.2 3.2 3.2 3.2
30.1781 3.2 3.2 3.2 3.2
30.2571 3.2 3.2 3.2 3.2
30.3361 3.2 3.2 3.2 3.2
30.4151 3.2 3.2 3.2 3.2
30.4941 3.2 3.2 3.2 3.2
30.5731 3.2 3.2 3.2 3.2
30.6521 3.2 3.2 3.2 3.2
30.7311 3.2 3.2 3.2 3.2
30.8101 3.2 3.2 3.15 3.2
30.8891 3.2 3.2 3.15 3.2
30.9681 3.2 3.2 3.15 3.2
31.0471 3.2 3.2 3.15 3.15
31.1261 3.2 3.2 3.15 3.15
31.2051 3.2 3.2 3.15 3.15
31.2841 3.2 3.2 3.15 3.15
31.3631 3.2 3.2 3.15 3.15
31.4421 3.2 3.2 3.15 3.15
31.5211 3.2 3.2 3.15 3.15
31.6001 3.2 3.2 3.15 3.15
31.6791 3.2 3.2 3.1 3.15
31.7581 3.2 3.2 3.1 3.15
31.8371 3.2 3.2 3.1 3.15
31.9161 3.2 3.2 3.1 3.15
31.9951 3.2 3.2 3.1 3.15
32.0741 3.2 3.2 3.1 3.15
32.1531 3.2 3.2 3.1 3.15
32.2321 3.2 3.2 3.1 3.1
32.3111 3.2 3.2 3.1 3.1
32.3901 3.2 3.2 3.1 3.1
32.4691 3.2 3.2 3.1 3.1
32.5481 3.2 3.2 3.1 3.1
32.6271 3.2 3.2 3.1 3.1
32.7061 3.2 3.2 3.1 3.1
32.7851 3.2 3.2 3.1 3.1
32.8641 3.2 3.2 3.1 3.1
32.9431 3.2 3.2 3.1 3.1
33.0221 3.2 3.2 3.1 3.1
33.1011 3.2 3.2 3.1 3.1
33.1801 3.2 3.2 3.1 3.1
33.259 3.2 3.2 3.1 3.1
33.338 3.2 3.2 3.1 3.1
33.417 3.2 3.2 3.1 3.1
33.496 3.2 3.2 3.1 3.1
33.575 3.2 3.2 3.1 3.1
33.654 3.2 3.2 3.1 3.1
33.733 3.2 3.2 3.1 3.1
33.812 3.2 3.2 3.1 3.1
33.891 3.2 3.2 3.1 3.1
33.97 3.2 3.2 3.1 3.1
34.049 3.2 3.2 3.1 3.1
34.128 3.2 3.2 3.1 3.1
34.207 3.2 3.2 3.1 3.1
34.286 3.2 3.2 3.1 3.1
34.365 3.2 3.2 3.1 3.1
34.444 3.2 3.2 3.1 3.1
34.523 3.2 3.2 3.1 3.1
34.602 3.2 3.2 3.1 3.1
34.681 3.2 3.2 3.1 3.1
34.76 3.2 3.2 3.1 3.1
34.839 3.2 3.2 3.1 3.1
34.918 3.2 3.2 3.1 3.1
34.997 3.2 3.2 3.1 3.1
35.076 3.2 3.2 3.1 3.1
35.155 3.2 3.2 3.1 3.1
35.234 3.2 3.2 3.1 3.1
35.313 3.2 3.2 3.05 3.1
35.392 3.2 3.2 3.05 3.1
35.471 3.2 3.2 3.05 3.1
35.55 3.2 3.2 3.05 3.1
35.629 3.2 3.2 3.05 3.1
35.708 3.2 3.2 3.05 3.1
35.787 3.2 3.2 3.05 3.1
35.866 3.2 3.2 3.05 3.1
35.945 3.2 3.2 3.05 3.1
36.024 3.2 3.2 3.05 3.1
36.103 3.2 3.2 3.05 3.1
36.182 3.2 3.2 3.05 3.1
36.261 3.2 3.2 3.05 3.1
36.34 3.2 3.2 3.1 3.1
36.419 3.2 3.2 3.1 3.1
36.498 3.2 3.2 3.1 3.1
36.577 3.2 3.2 3.1 3.1
36.656 3.2 3.2 3.1 3.1
36.735 3.2 3.2 3.1 3.1
36.814 3.2 3.2 3.1 3.1
36.893 3.2 3.2 3.1 3.1
36.972 3.2 3.2 3.1 3.1
37.051 3.2 3.2 3.1 3.1
37.13 3.2 3.2 3.1 3.1
37.209 3.2 3.2 3.1 3.1
37.288 3.2 3.2 3.1 3.1
37.367 3.2 3.2 3.1 3.1
37.446 3.2 3.2 3.1 3.1
37.525 3.2 3.2 3.1 3.1
37.604 3.2 3.2 3.1 3.1
37.683 3.2 3.2 3.1 3.1
37.762 3.2 3.2 3.1 3.1
37.841 3.2 3.2 3.1 3.1
37.92 3.2 3.2 3.1 3.1
37.999 3.2 3.2 3.1 3.1
38.078 3.2 3.2 3.1 3.1
38.157 3.2 3.2 3.15 3.1
38.236 3.2 3.2 3.15 3.1
38.315 3.2 3.2 3.15 3.1
38.394 3.2 3.2 3.15 3.1
38.473 3.2 3.2 3.15 3.1
38.552 3.2 3.2 3.15 3.1
38.631 3.2 3.2 3.15 3.1
38.71 3.2 3.2 3.15 3.1
38.7889 3.2 3.2 3.15 3.1
38.8679 3.2 3.2 3.15 3.1
38.9469 3.2 3.2 3.15 3.1
39.0259 3.2 3.2 3.1 3.1
39.1049 3.2 3.2 3.15 3.1
39.1839 3.2 3.2 3.15 3.1
39.2629 3.2 3.2 3.15 3.1
39.3419 3.2 3.2 3.15 3.1
39.4209 3.2 3.2 3.15 3.1
39.4999 3.2 3.2 3.1 3.1
39.5789 3.2 3.2 3.1 3.1
39.6579 3.2 3.2 3.1 3.1
39.7369 3.2 3.2 3.1 3.05
39.8159 3.2 3.2 3.05 3
39.8949 3.15 3.2 3.05 3
39.9739 3.1 3.1 3 2.9
40.0529 3 3 2.9 2.75
40.1319 2.8 2.9 2.8 2.7
40.2109 2.65 2.75 2.7 2.55
40.2899 2.55 2.65 2.6 2.45
40.3689 2.4 2.45 2.45 2.25
40.4479 2.15 2.3 2.3 2.1
40.5269 2.05 2.15 2.05 1.95
40.6059 2 2 1.9 1.85
40.6849 1.85 1.9 1.8 1.75
40.7639 1.8 1.8 1.7 1.65
40.8429 1.65 1.75 1.6 1.6
40.9219 1.65 1.7 1.55 1.55
41.0009 1.6 1.6 1.5 1.5
41.0799 1.55 1.55 1.5 1.45
41.1589 1.55 1.55 1.4 1.4
41.2379 1.5 1.5 1.4 1.4
41.3169 1.5 1.45 1.35 1.4
41.3959 1.45 1.45 1.35 1.35
41.4749 1.45 1.45 1.35 1.35
41.5539 1.45 1.45 1.35 1.35
41.6329 1.45 1.45 1.35 1.35
41.7119 1.45 1.4 1.3 1.35
41.7909 1.45 1.45 1.3 1.35
41.8699 1.45 1.45 1.35 1.35
41.9489 1.45 1.45 1.35 1.35
42.0279 1.45 1.45 1.35 1.35
42.1069 1.45 1.45 1.35 1.35
42.1859 1.45 1.45 1.35 1.4
42.2649 1.45 1.45 1.4 1.4
42.3439 1.45 1.5 1.4 1.45
42.4229 1.5 1.5 1.4 1.5
42.5019 1.55 1.55 1.45 1.5
42.5809 1.55 1.6 1.5 1.55
42.6599 1.6 1.6 1.5 1.55
42.7389 1.6 1.65 1.55 1.6
42.8179 1.65 1.65 1.6 1.65
42.8969 1.7 1.7 1.6 1.65
42.9759 1.7 1.7 1.65 1.7
43.0549 1.75 1.7 1.65 1.7
43.1339 1.75 1.75 1.7 1.7
43.2129 1.8 1.75 1.7 1.75
43.2919 1.8 1.75 1.7 1.75
43.3709 1.8 1.75 1.7 1.75
43.4499 1.8 1.75 1.7 1.75
43.5289 1.8 1.75 1.7 1.75
43.6079 1.8 1.75 1.7 1.7
43.6869 1.8 1.75 1.7 1.7
43.7659 1.75 1.75 1.7 1.7
43.8449 1.75 1.7 1.7 1.65
43.9239 1.7 1.7 1.7 1.65
44.0029 1.65 1.65 1.65 1.6
44.0819 1.6 1.6 1.6 1.55
44.1609 1.5 1.6 1.55 1.5
44.2398 1.5 1.55 1.5 1.45
44.3188 1.45 1.5 1.5 1.4
44.3978 1.45 1.45 1.45 1.35
44.4768 1.4 1.4 1.4 1.3
44.5558 1.35 1.35 1.35 1.25
44.6348 1.3 1.35 1.35 1.2
44.7138 1.3 1.3 1.3 1.2
44.7928 1.3 1.25 1.3 1.15
44.8718 1.25 1.25 1.25 1.15
44.9508 1.25 1.25 1.25 1.1
45.0298 1.25 1.2 1.25 1.05
45.1088 1.2 1.2 1.2 1.05
45.1878 1.2 1.2 1.2 1.05
45.2668 1.2 1.2 1.2 1
45.3458 1.2 1.2 1.2 1
45.4248 1.2 1.2 1.2 0.950002
45.5038 1.2 1.2 1.2 0.950002
45.5828 1.2 1.2 1.2 0.950002
45.6618 1.2 1.2 1.2 0.900002
45.7408 1.25 1.2 1.2 0.900002
45.8198 1.25 1.25 1.2 0.900002
45.8988 1.25 1.25 1.2 0.900002
45.9778 1.25 1.25 1.2 0.900002
46.0568 1.3 1.25 1.2 0.900002
46.1358 1.3 1.3 1.2 0.900002
46.2148 1.3 1.3 1.2 0.900002
46.2938 1.3 1.3 1.2 0.900002
46.3728 1.35 1.3 1.2 0.900002
46.4518 1.35 1.3 1.2 0.900002
46.5308 1.35 1.35 1.25 0.900002
46.6098 1.35 1.35 1.25 0.900002
46.6888 1.35 1.35 1.25 0.900002
46.7678 1.35 1.35 1.25 0.900002
46.8468 1.35 1.35 1.25 0.900002
46.9258 1.35 1.35 1.25 0.900002
47.0048 1.35 1.35 1.25 0.950002
47.0838 1.35 1.4 1.25 0.950002
47.1628 1.35 1.4 1.25 0.950002
47.2418 1.35 1.4 1.25 0.950002
47.3208 1.35 1.4 1.25 0.950002
47.3998 1.35 1.4 1.25 0.950002
47.4788 1.35 1.4 1.25 0.950002
47.5578 1.35 1.4 1.25 0.950002
47.6368 1.35 1.4 1.25 0.950002
47.7158 1.35 1.4 1.25 0.950002
47.7948 1.35 1.4 1.25 0.950002
47.8738 1.35 1.4 1.25 0.950002
47.9528 1.35 1.4 1.25 0.950002
48.0318 1.35 1.4 1.25 1
48.1108 1.35 1.4 1.25 1
48.1898 1.35 1.4 1.25 1
48.2688 1.3 1.4 1.25 1
48.3478 1.3 1.4 1.25 1
48.4268 1.3 1.4 1.25 1
48.5058 1.3 1.4 1.25 1
48.5848 1.25 1.35 1.25 1
48.6638 1.25 1.35 1.25 1
48.7428 1.2 1.35 1.25 1
48.8218 1.2 1.3 1.2 1
48.9008 1.2 1.3 1.2 1
48.9798 1.2 1.3 1.2 1
49.0588 1.2 1.25 1.2 1
49.1378 1.15 1.25 1.2 1
49.2168 1.15 1.2 1.15 1
49.2958 1.15 1.2 1.15 1
49.3748 1.15 1.2 1.15 1
49.4538 1.1 1.2 1.15 1
49.5328 1.1 1.2 1.15 1
49.6118 1.1 1.15 1.1 1
49.6908 1.1 1.15 1.1 1
49.7697 1.1 1.15 1.1 1
